"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"I see it each time I go out to Rallies in order to help some of our great Republican candidates. VOTERS ARE REALLY… https://t.co/chRkQ8hVvt",FALSE,103743,NA,2018-10-03 14:29:25,TRUE,NA,"1047493831426498561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26505,FALSE,FALSE,NA,NA
"Mexico, Canada and the United States are a great partnership and will be a very formidable trading force. We will n… https://t.co/7dnrquzER9",FALSE,69566,NA,2018-10-03 14:13:42,TRUE,NA,"1047489875614883841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14441,FALSE,FALSE,NA,NA
"Blowout numbers on New Jobs and, separately, Services. Market up!",FALSE,62596,NA,2018-10-03 14:05:28,FALSE,NA,"1047487803746074624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13179,FALSE,FALSE,NA,NA
"Thank you to Congressman Tom Reed of New York for your wonderful comments on our great new Trade Deal with Mexico a… https://t.co/tuwwT7t11a",FALSE,47640,NA,2018-10-03 14:02:10,TRUE,NA,"1047486972976095233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9891,FALSE,FALSE,NA,NA
"Thank you Governor Phil Bryant - it was my great honor to be there! #MAGA https://t.co/UbY7Qu2fMt",FALSE,47243,NA,2018-10-03 13:23:34,FALSE,NA,"1047477260624773121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9817,FALSE,FALSE,NA,NA
"https://t.co/w04sqlMIYm",FALSE,43826,NA,2018-10-03 13:16:08,FALSE,NA,"1047475390573371395",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10408,FALSE,FALSE,NA,NA
"The Stock Market just reached an All-Time High during my Administration for the 102nd Time, a presidential record,… https://t.co/eVO3pSBlLU",FALSE,91892,NA,2018-10-03 13:04:02,TRUE,NA,"1047472342354604033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20508,FALSE,FALSE,NA,NA
"The Failing New York Times did something I have never seen done before. They used the concept of “time value of mon… https://t.co/OaNSM7we21",FALSE,81707,NA,2018-10-03 12:53:35,TRUE,NA,"1047469711938736128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18166,FALSE,FALSE,NA,NA
"Congressman @PeteSessions of Texas is a true fighter and patriot. Highly respected in D.C. by all, he always gets w… https://t.co/8eQEIFxyEk",FALSE,53110,NA,2018-10-03 12:35:52,TRUE,NA,"1047465256023445504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12394,FALSE,FALSE,NA,NA
"RT @DHSgov: REMINDER: Tomorrow, 10/3 at 2:18 PM EDT, there will be a nationwide test of the Wireless Emergency Alert system, in coordinatio…",FALSE,0,NA,2018-10-03 03:56:24,FALSE,NA,"1047334526622597120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10790,TRUE,FALSE,NA,NA
"Thank you Mississippi - Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/npnRirjcFG",FALSE,51101,NA,2018-10-03 02:58:22,FALSE,NA,"1047319923700060161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11009,FALSE,FALSE,NA,NA
"Today, my Administration provided HISTORIC levels of funding to improve school safety through STOP School Violence… https://t.co/oON7wPgrfA",FALSE,76292,NA,2018-10-03 02:18:03,TRUE,NA,"1047309776374259712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17696,FALSE,FALSE,NA,NA
"“National wage growth is at the highest it’s been in nearly 17 months -- and, according to a new study released by… https://t.co/gpwphLJ17a",FALSE,52161,NA,2018-10-03 02:15:03,TRUE,NA,"1047309022892707841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12617,FALSE,FALSE,NA,NA
"GOD BLESS THE U.S.A.! #MAGA<U+0001F1FA><U+0001F1F8> https://t.co/pquqyy5S3G",FALSE,84493,NA,2018-10-03 01:25:33,FALSE,NA,"1047296564388147200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21263,FALSE,FALSE,NA,NA
"Thank you Mississippi - I love you! https://t.co/eH6x1NBNQG",FALSE,51398,NA,2018-10-03 01:18:08,FALSE,NA,"1047294700246454273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11377,FALSE,FALSE,NA,NA
"This is really an incredible time for our Nation - WE are RESPECTED AGAIN! https://t.co/94KusYcDAj",FALSE,69614,NA,2018-10-02 21:20:05,FALSE,NA,"1047234792532529152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15568,FALSE,FALSE,NA,NA
"RT @WhiteHouse: “America will always be a nation of great builders, because in America, we honor work, we honor grit, we honor craftsmanshi…",FALSE,0,NA,2018-10-02 21:17:08,FALSE,NA,"1047234049192775680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12629,TRUE,FALSE,NA,NA
"“USMCA Wins Praise as a Victory for American Industries and Workers”<U+27A1><U+FE0F>https://t.co/UWhPhNXiiL https://t.co/eBVv0nXXRT",FALSE,43259,NA,2018-10-02 18:18:35,FALSE,NA,"1047189115689754624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9709,FALSE,FALSE,NA,NA
"Proud of our great First Lady - and she loves doing this! https://t.co/VD7wlqeJoR",FALSE,90553,NA,2018-10-02 17:22:36,FALSE,NA,"1047175026259189761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18644,FALSE,FALSE,NA,NA
"Yesterday, it was my great honor to present the Medal of Honor to Ronald J. Shurer II, for his actions on April 6,… https://t.co/syiAXrSbzA",FALSE,56350,NA,2018-10-02 16:18:58,TRUE,NA,"1047159010632355842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12186,FALSE,FALSE,NA,NA
"THE ONLY REASON TO VOTE FOR A DEMOCRAT IS IF YOU’RE TIRED OF WINNING!",FALSE,169555,NA,2018-10-02 16:08:25,FALSE,NA,"1047156358343282688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",45492,FALSE,FALSE,NA,NA
"Great reviews on the new USMCA. Thank you! Mexico and Canada will be wonderful partners in Trade (and more) long into the future.",FALSE,74193,NA,2018-10-02 15:02:03,FALSE,NA,"1047139656066842625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15245,FALSE,FALSE,NA,NA
"Happy 7th birthday to Tristan, a very special member of the Trump family!",FALSE,85223,NA,2018-10-02 14:52:52,FALSE,NA,"1047137342924959744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11943,FALSE,FALSE,NA,NA
"WOW - THANK YOU TENNESSEE! https://t.co/38UUDqfIz5",FALSE,115326,NA,2018-10-02 00:50:23,FALSE,NA,"1046925327958708226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27088,FALSE,FALSE,NA,NA
"Thank you Tennessee - I love you! https://t.co/1swpoY7F5x",FALSE,73531,NA,2018-10-02 00:37:49,FALSE,NA,"1046922163457011712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15870,FALSE,FALSE,NA,NA
"https://t.co/5UmYGFLyLK",FALSE,47810,NA,2018-10-02 00:25:44,FALSE,NA,"1046919122351792128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12272,FALSE,FALSE,NA,NA
"News conference on the USMCA this morning at 11:00 - Rose Garden of White House.",FALSE,64557,NA,2018-10-01 12:08:26,FALSE,NA,"1046733574173544448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12256,FALSE,FALSE,NA,NA
"Congratulations to Mexico and Canada!",FALSE,103456,NA,2018-10-01 10:56:22,FALSE,NA,"1046715439831797760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19018,FALSE,FALSE,NA,NA
"....deficiencies and mistakes in NAFTA, greatly opens markets to our Farmers and Manufacturers, reduces Trade Barri… https://t.co/2dzTdvz0gQ",FALSE,79222,NA,2018-10-01 10:53:28,TRUE,NA,"1046714711268622336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18119,FALSE,FALSE,NA,NA
"Late last night, our deadline, we reached a wonderful new Trade Deal with Canada, to be added into the deal already… https://t.co/Dwe2KWvqgn",FALSE,130484,NA,2018-10-01 10:30:08,TRUE,NA,"1046708836407685122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29188,FALSE,FALSE,NA,NA
"Wow! Just starting to hear the Democrats, who are only thinking Obstruct and Delay, are starting to put out the wor… https://t.co/9irOa5ox2R",FALSE,143216,NA,2018-09-30 18:56:27,TRUE,NA,"1046473870650290176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",38554,FALSE,FALSE,NA,NA
"So if African-American unemployment is now at the lowest number in history, median income the highest, and you then… https://t.co/HNyxfnk6ar",FALSE,138766,NA,2018-09-30 17:47:03,TRUE,NA,"1046456403651698693",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",34890,FALSE,FALSE,NA,NA
"Like many, I don’t watch Saturday Night Live (even though I past hosted it) - no longer funny, no talent or charm.… https://t.co/oaM3Pq6Gmy",FALSE,224605,NA,2018-09-30 16:57:45,TRUE,NA,"1046443996074127361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",47047,FALSE,FALSE,NA,NA
"NBC News incorrectly reported (as usual) that I was limiting the FBI investigation of Judge Kavanaugh, and witnesse… https://t.co/lhsF1IAabe",FALSE,161485,NA,2018-09-30 02:49:55,TRUE,NA,"1046230634103025664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",45925,FALSE,FALSE,NA,NA
"Thank you West Virginia - I love you! https://t.co/Ou2umCfKp9",FALSE,85100,NA,2018-09-30 00:52:25,FALSE,NA,"1046201064469549056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17904,FALSE,FALSE,NA,NA
"https://t.co/BxlF4grr9k",FALSE,63179,NA,2018-09-30 00:51:22,FALSE,NA,"1046200796944191499",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15666,FALSE,FALSE,NA,NA
"Heading to West Virginia now. Big Rally. Will be live on @FoxNews tonight. Long lines, but will be great!",FALSE,75582,NA,2018-09-29 20:36:43,FALSE,NA,"1046136712987103241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13755,FALSE,FALSE,NA,NA
"Senator Richard Blumenthal must talk about his fraudulent service in Vietnam, where for 12 years he told the people… https://t.co/EAw5lZrDLJ",FALSE,144230,NA,2018-09-29 20:33:51,TRUE,NA,"1046135994267963392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",47158,FALSE,FALSE,NA,NA
"Just started, tonight, our 7th FBI investigation of Judge Brett Kavanaugh. He will someday be recognized as a truly… https://t.co/ORrMcJynvp",FALSE,180342,NA,2018-09-29 00:27:17,TRUE,NA,"1045832351211835392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",41480,FALSE,FALSE,NA,NA
"Judge Kavanaugh showed America exactly why I nominated him. His testimony was powerful, honest, and riveting. Democ… https://t.co/RYPP0I2x7P",FALSE,324384,NA,2018-09-27 22:46:17,TRUE,NA,"1045444544068812800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",85980,FALSE,FALSE,NA,NA
"https://t.co/9o5gZlJiTd",FALSE,79762,NA,2018-09-26 23:52:51,FALSE,NA,"1045098909352235008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17777,FALSE,FALSE,NA,NA
"Join me this Saturday in Wheeling, West Virginia at 7pmE! Tickets: https://t.co/JyRaBps0eR https://t.co/hiruLIxa7w",FALSE,55111,NA,2018-09-26 20:48:12,FALSE,NA,"1045052439521624067",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14712,FALSE,FALSE,NA,NA
"RT @WhiteHouse: President Trump and Prime Minister Theresa May met for a bilateral meeting in New York <U+0001F1FA><U+0001F1F8> <U+0001F1EC><U+0001F1E7> https://t.co/VdJztUmD9T",FALSE,0,NA,2018-09-26 20:47:16,FALSE,NA,"1045052203784962049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8082,TRUE,FALSE,NA,NA
"RT @WhiteHouse: This afternoon, President Trump participated in a bilateral meeting with Prime Minister Abe. <U+0001F1FA><U+0001F1F8><U+0001F1EF><U+0001F1F5> https://t.co/PvSINQY7yq",FALSE,0,NA,2018-09-26 19:23:07,FALSE,NA,"1045031027444514818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8289,TRUE,FALSE,NA,NA
"RT @WhiteHouse: Earlier today, President Trump participated in a bilateral meeting with Prime Minister @netanyahu of Israel. <U+0001F1FA><U+0001F1F8><U+0001F1EE><U+0001F1F1> https://t…",FALSE,0,NA,2018-09-26 19:23:03,FALSE,NA,"1045031013372579841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8795,TRUE,FALSE,NA,NA
"Congressman Lee Zeldin is doing a fantastic job in D.C. Tough and smart, he loves our Country and will always be th… https://t.co/B550BLwWtQ",FALSE,67315,NA,2018-09-26 17:34:34,TRUE,NA,"1045003711104331776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15240,FALSE,FALSE,NA,NA
"RT @PeteHegseth: This @realDonaldTrump speech to the #UNGA should be required viewing in American high schools. A beautiful articulation of…",FALSE,0,NA,2018-09-26 17:31:40,FALSE,NA,"1045002980574089216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18130,TRUE,FALSE,NA,NA
"RT @newtgingrich: President Trump’s United Nations speech today is a remarkable outline of the power of patriotism, the importance of natio…",FALSE,0,NA,2018-09-26 17:28:54,FALSE,NA,"1045002283556253698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18634,TRUE,FALSE,NA,NA
"China is actually placing propaganda ads in the Des Moines Register and other papers, made to look like news. That’… https://t.co/pgamEgZq1x",FALSE,60821,NA,2018-09-26 17:26:54,TRUE,NA,"1045001780092956672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19706,FALSE,FALSE,NA,NA
"Avenatti is a third rate lawyer who is good at making false accusations, like he did on me and like he is now doing… https://t.co/w6Medqx5FF",FALSE,140780,NA,2018-09-26 16:47:06,TRUE,NA,"1044991766309621760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35596,FALSE,FALSE,NA,NA
"Jobless Claims fell to their lowest level in 49 years!",FALSE,97394,NA,2018-09-26 10:57:30,FALSE,NA,"1044903785125089281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21034,FALSE,FALSE,NA,NA
"Consumer confidence hits an 18 year high, close to breaking the all-time record. A big jump from last 8 years. Peop… https://t.co/ftDZQ7LWuu",FALSE,93279,NA,2018-09-26 10:54:59,TRUE,NA,"1044903153987203072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20934,FALSE,FALSE,NA,NA
"The Democrats are playing a high level CON GAME in their vicious effort to destroy a fine person. It is called the… https://t.co/4Ma9JxNdi1",FALSE,129284,NA,2018-09-26 02:55:20,TRUE,NA,"1044782444321361920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35487,FALSE,FALSE,NA,NA
"“These law enforcement people took the law into their own hands when it came to President Trump.” @LindseyGrahamSC",FALSE,57985,NA,2018-09-26 02:38:54,FALSE,NA,"1044778309362622466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13757,FALSE,FALSE,NA,NA
"73rd Session of the United Nations General Assembly #UNGA https://t.co/xJyx7RrH5F",FALSE,53940,NA,2018-09-25 22:06:33,FALSE,NA,"1044709771629260801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12654,FALSE,FALSE,NA,NA
"“Consumer confidence rose in September, notching its highest level in about 18 years. The Consumer Board's index ro… https://t.co/YwjGz4Yu1Z",FALSE,56220,NA,2018-09-25 20:27:25,TRUE,NA,"1044684820478119936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13728,FALSE,FALSE,NA,NA
"“Remarks by President Trump at a Luncheon Hosted by the Secretary-General of the United Nations”… https://t.co/0WT3MdNMDi",FALSE,42316,NA,2018-09-25 19:28:26,TRUE,NA,"1044669976672698373",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10022,FALSE,FALSE,NA,NA
"“Remarks by President Trump to the 73rd Session of the United Nations General Assembly” <U+27A1><U+FE0F>https://t.co/Oshhko61zY https://t.co/Fm8LSse417",FALSE,41701,NA,2018-09-25 17:19:44,FALSE,NA,"1044637590719221762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9826,FALSE,FALSE,NA,NA
"Rush Limbaugh to Republicans: “You can kiss the MIDTERMS goodbye if you don’t get highly qualified Kavanaugh approved.”",FALSE,98086,NA,2018-09-25 16:45:36,FALSE,NA,"1044628997999665153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27561,FALSE,FALSE,NA,NA
"Thank you Dr. Jeffress! https://t.co/cm7NjQh0ti",FALSE,59042,NA,2018-09-25 16:37:43,FALSE,NA,"1044627015662538752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14507,FALSE,FALSE,NA,NA
"Thank you Mark! https://t.co/NVGs6WbQe2",FALSE,73052,NA,2018-09-25 16:36:02,FALSE,NA,"1044626591463215104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15923,FALSE,FALSE,NA,NA
"https://t.co/h43dehf0WV",FALSE,46339,NA,2018-09-25 15:27:35,FALSE,NA,"1044609366970814465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13687,FALSE,FALSE,NA,NA
"Will be speaking at the United Nations this morning. Our country is much stronger and much richer than it was when… https://t.co/fCqzut4mRR",FALSE,87102,NA,2018-09-25 13:14:04,TRUE,NA,"1044575765109624832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16407,FALSE,FALSE,NA,NA
"Despite requests, I have no plans to meet Iranian President Hassan Rouhani. Maybe someday in the future. I am sure… https://t.co/SpuT7bsm9W",FALSE,82082,NA,2018-09-25 10:53:41,TRUE,NA,"1044540438806482944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15827,FALSE,FALSE,NA,NA
"Republican Party Favorability is the highest it has been in 7 years - 3 points higher than Democrats!  Gallup",FALSE,78497,NA,2018-09-25 10:41:20,FALSE,NA,"1044537328415506432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17295,FALSE,FALSE,NA,NA
"The Democrats are working hard to destroy a wonderful man, and a man who has the potential to be one of our greates… https://t.co/t6nJYLOXbG",FALSE,116771,NA,2018-09-25 02:50:09,TRUE,NA,"1044418753671417860",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30966,FALSE,FALSE,NA,NA
"REMEMBER THE MIDTERMS!",FALSE,110794,NA,2018-09-25 02:38:39,FALSE,NA,"1044415858465001472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30805,FALSE,FALSE,NA,NA
"https://t.co/FXqSWusSTV",FALSE,51892,NA,2018-09-25 00:22:46,FALSE,NA,"1044381661331410944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12163,FALSE,FALSE,NA,NA
"It was my great honor to welcome President @EmmanuelMacron of France to the United States, here in New York City, t… https://t.co/BM0YaCyJrj",FALSE,39856,NA,2018-09-24 23:41:37,TRUE,NA,"1044371304395276288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7869,FALSE,FALSE,NA,NA
"It was my great honor to welcome President @AlsisiOfficial of Egypt to the United States this afternoon, in New Yor… https://t.co/cOymp5g6dP",FALSE,37399,NA,2018-09-24 22:33:39,TRUE,NA,"1044354203089547265",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",8041,FALSE,FALSE,NA,NA
"Joint Statement on the United States-Korea Free Trade Agreement: https://t.co/m0jW8nqdQW https://t.co/lcrhsJtv00",FALSE,38352,NA,2018-09-24 21:46:22,FALSE,NA,"1044342304155348995",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8881,FALSE,FALSE,NA,NA
"Brett Kavanaugh and his wife, Ashley, will be interviewed tonight at 7pmE on @marthamaccallum @FoxNews. This is an… https://t.co/MKApmaY60q",FALSE,88225,NA,2018-09-24 21:33:33,TRUE,NA,"1044339078257356801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19527,FALSE,FALSE,NA,NA
"US-Korea Free Trade Agreement Signing Ceremony! https://t.co/yLFkAZgagG",FALSE,54783,NA,2018-09-24 20:44:24,FALSE,NA,"1044326708151820289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14086,FALSE,FALSE,NA,NA
"It was my great honor to welcome and meet with President @moonriver365 Jae-in of South Korea today, in New York Cit… https://t.co/ITcUEdp62W",FALSE,37304,NA,2018-09-24 20:42:22,TRUE,NA,"1044326197424009223",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9100,FALSE,FALSE,NA,NA
"Today, we commit to fighting the drug epidemic together! #UNGA https://t.co/XgaYTOBrSK",FALSE,58511,NA,2018-09-24 16:55:18,FALSE,NA,"1044269053274193920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12945,FALSE,FALSE,NA,NA
"“Remarks by President Trump at ‘Global Call to Action on the World Drug Problem’ Event” #UNGA
<U+27A1><U+FE0F>… https://t.co/scC5YuC5SD",FALSE,37012,NA,2018-09-24 14:17:26,TRUE,NA,"1044229324075929600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8395,FALSE,FALSE,NA,NA
"RT @SCEMD: Now is the time to put safety first above everything else. Evacuate to a shelter if you need to, take your pets with you. Your l…",FALSE,0,NA,2018-09-24 14:13:22,FALSE,NA,"1044228299579428864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4097,TRUE,FALSE,NA,NA
"Prime Minster @AbeShinzo is coming up to Trump Tower for dinner but, most importantly, he just had a great landslid… https://t.co/Q5X8uH6p9M",FALSE,90779,NA,2018-09-23 22:48:33,TRUE,NA,"1043995561895108609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18440,FALSE,FALSE,NA,NA
"Going to New York. Will be with Prime Minister Abe of Japan tonight, talking Military and Trade. We have done much… https://t.co/vOcuOeJhDq",FALSE,92011,NA,2018-09-23 20:52:37,TRUE,NA,"1043966388182953984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18547,FALSE,FALSE,NA,NA
"Tiger is playing great. Looks like a big win could happen. Very exciting! @TigerWoods",FALSE,105594,NA,2018-09-23 20:43:52,FALSE,NA,"1043964186034868224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16453,FALSE,FALSE,NA,NA
"https://t.co/qZSEifBNaP",FALSE,64740,NA,2018-09-22 19:39:15,FALSE,NA,"1043585537058181122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14680,FALSE,FALSE,NA,NA
"https://t.co/MgkotGmkJ0",FALSE,68213,NA,2018-09-22 14:56:35,FALSE,NA,"1043514401477877766",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16040,FALSE,FALSE,NA,NA
"New Economic Records being set on a daily basis - and it is not by accident!",FALSE,104117,NA,2018-09-22 14:01:05,FALSE,NA,"1043500433271066625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22285,FALSE,FALSE,NA,NA
"GOD BLESS THE U.S.A.! https://t.co/n9OkDlqz11",FALSE,102144,NA,2018-09-22 03:20:49,FALSE,NA,"1043339305593139200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24923,FALSE,FALSE,NA,NA
